,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments2/glauberfinal/107,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21532319486141205,0.19118145108222961,0.18894819915294647,0,0,0,1.2300993438573768,1.6778064512210906,0.8723276734708948,0.38663320185821226,0.06231738443116083,0.07684527359025564,0.3427069055254046,0.20188818578995998,0.22656384841396568,9.110113144632711e-05,8.308984590821445e-05,4.565969910294453e-05,1.892263556141849,2.6291219577396094,1.2311667159767832,1.892263556141849,2.6291219577396094,1.2311667159767832,0.5381715362865221,0.5426666666666666,0.5424836601307189,1.1929831060385467,1.63516326525952,0.8048750561847731,0.3749540244136259,0.06067357262218289,0.07092648701239168,0.3388622754794219,0.1772825058942817,0.2022684423511203,8.834920462149526e-05,8.089809682957718e-05,4.214289186713705e-05,1.8319291585784954,2.5561634341249713,1.1327655583060134,1.8319291585784954,2.5561634341249713,1.1327655583060134,0.532516493873704,0.5413333333333333,0.5383244206773619,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21532319486141205,0.19118145108222961,0.18894819915294647,0,0,0,64,True,Softmax,1,False,40,50,0.3440014239440653,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/108,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.18433821201324463,0.18438506126403809,0.1722414791584015,0,0,0,0.9917672364229452,1.4473670590517587,0.7341157386624965,0.2902217134200809,0.04318733088641602,0.06415106684444358,0.36508339419733205,0.48791865066525114,0.24958239068698965,6.838400410463734e-05,5.758310784855469e-05,3.811709259919404e-05,1.5123625091511987,2.179543794322235,1.0186496634882334,1.5123625091511987,2.179543794322235,1.0186496634882334,0.5315739868049011,0.552,0.5270350564468211,0.9535718095127315,1.4301667987997304,0.6968745163063066,0.27902180399357457,0.0425751522660858,0.06085299256928097,0.3491239879983049,0.46867427014382784,0.2265817000314862,6.574500565352841e-05,5.67668696881144e-05,3.6157452506999996e-05,1.45155142747201,2.152711899940857,0.9653705741890501,1.45155142747201,2.152711899940857,0.9653705741890501,0.5268614514608859,0.5493333333333333,0.5246583481877599,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.18433821201324463,0.18438506126403809,0.1722414791584015,0,0,0,64,True,Softmax,1,False,39,56,0.3427831791803062,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/109,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16588495671749115,0.1487453728914261,0.16049276292324066,0,0,0,0.8686318200509607,0.25449915268412926,0.6359748769917221,0.2274839936035961,0.007444515107913075,0.053179551686146825,0.21482089249367745,0.13408870013288474,0.10152830523038132,5.360131800273235e-05,9.926020143884109e-06,3.159806992640928e-05,1.281680035876144,0.3667400861840196,0.8687532820001544,1.281680035876144,0.3667400861840196,0.8687532820001544,0.5270970782280867,0.512,0.5288175876411171,0.8390163983972426,0.2612179678338882,0.6047333593361864,0.2197289838049285,0.007610907765694857,0.050562742328185716,0.21099567866288468,0.14773394154218344,0.08325970903201482,5.177403011426215e-05,1.0147877020926466e-05,3.0043221823045585e-05,1.2363434122456123,0.3771311171301304,0.8248197837018749,1.2363434122456123,0.3771311171301304,0.8248197837018749,0.5219132893496701,0.5106666666666667,0.5276292335115864,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16588495671749115,0.1487453728914261,0.16049276292324066,0,0,0,64,True,Softmax,1,False,37,50,0.34786509290842893,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/11,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1259831339120865,0.09015625715255737,0.0992015153169632,0,0,0,0.8880758506156154,1.2688575044712613,0.6464384897126212,0.22054302888487806,0.032222284574495524,0.047336944686329714,0.36032018613899497,0.616402707995199,0.32334163637969987,5.196584092480633e-05,4.296304609932736e-05,2.812652684868076e-05,1.3264123577889442,1.8996913443986203,0.8735474056552648,1.3264123577889442,1.8996913443986203,0.8735474056552648,0.5346371347785108,0.5573333333333333,0.5383244206773619,0.8715238549262007,1.3070779598899431,0.6375963155380704,0.21643286635458342,0.03304923620723196,0.04668213800007813,0.35174156792045286,0.6359556559613038,0.3159573439299882,5.0997376615123324e-05,4.406564827630928e-05,2.7737455733855092e-05,1.3007358866365524,1.9644938358758128,0.8611596044211832,1.3007358866365524,1.9644938358758128,0.8611596044211832,0.5332233741753063,0.5573333333333333,0.5383244206773619,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1259831339120865,0.09015625715255737,0.0992015153169632,0,0,0,128,True,Softmax,1,False,47,77,0.4987833578857957,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/110,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.20298823714256287,0.18209969997406006,0.18846495449543,0,0,0,0.9896532731125116,1.3140867576105877,0.911054484733696,0.2936335006332509,0.04469066083629289,0.08052519189122787,0.28936295947069807,0.4841540315196421,0.19250562494639856,6.918791249605346e-05,5.958754778172387e-05,4.784622215759231e-05,1.526261493989249,1.9495939804133062,1.2541588906757837,1.526261493989249,1.9495939804133062,1.2541588906757837,0.530631479736098,0.5346666666666666,0.5555555555555556,0.9655930593096508,1.3319213711363553,0.8791479428718956,0.28648044782731596,0.04508878869282343,0.07770857812292213,0.27613539902153755,0.4885303433618744,0.17105995128709933,6.75024617877747e-05,6.011838492376458e-05,4.61726548561629e-05,1.4874837337227156,1.9817816558719994,1.2085016054345665,1.4874837337227156,1.9817816558719994,1.2085016054345665,0.5261545711592837,0.532,0.5549613784907903,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.20298823714256287,0.18209969997406006,0.18846495449543,0,0,0,64,True,Softmax,1,False,41,54,0.31388545043702504,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/111,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.201425701379776,0.20503783226013184,0.19560308754444122,0,0,0,1.1821487036518026,1.7922678320677792,0.9219125016184012,0.34400330505331844,0.056563421996440336,0.07749692024887464,0.3062075151584942,0.5573814089944411,0.16386114536431795,8.105638667608821e-05,7.54178959952538e-05,4.604689260182687e-05,1.8006470486582533,2.886752646728401,1.284322258349544,1.8006470486582533,2.886752646728401,1.284322258349544,0.5395852968897267,0.5413333333333333,0.5519904931669638,1.1356177326341184,1.7601523552136265,0.8644899767108203,0.330451072872776,0.055393169640112976,0.0726536142618421,0.2901555281636636,0.5298272661729182,0.13896854409069795,7.786311801903297e-05,7.385755952015064e-05,4.3169111266691674e-05,1.7261338965653907,2.8333071725213124,1.2013705176535445,1.7261338965653907,2.8333071725213124,1.2013705176535445,0.5336946277097078,0.536,0.5484254307783719,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.201425701379776,0.20503783226013184,0.19560308754444122,0,0,0,64,True,Softmax,1,False,46,48,0.3277060307454216,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/112,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17444664239883423,0.17974136769771576,0.1862548440694809,0,0,0,0.9203514744134285,1.3195228612310421,0.9604485378087106,0.25242449389995336,0.043447837157639994,0.08928999677247354,0.2512327155668102,0.4356993480042598,0.2925875706099849,5.947796745993248e-05,5.793044954352001e-05,5.305406819517144e-05,1.3705037288452235,1.9733763096877002,1.337348121104663,1.3705037288452235,1.9733763096877002,1.337348121104663,0.5348727615457116,0.5546666666666666,0.5543672014260249,0.8892527146336977,1.3223085647847463,0.9396622385622687,0.24389722762979593,0.043427534778129606,0.08730836202134676,0.24688040119614543,0.43345252839510456,0.2733657753380228,5.746871527563525e-05,5.7903379704172805e-05,5.1876626275310016e-05,1.3223905667426243,1.9787280598954544,1.3071493875883273,1.3223905667426243,1.9787280598954544,1.3071493875883273,0.5308671065032988,0.552,0.5537730243612596,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17444664239883423,0.17974136769771576,0.1862548440694809,0,0,0,64,True,Softmax,1,False,45,48,0.33256753511630627,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/113,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16053380072116852,0.133821040391922,0.1081700250506401,0,0,0,0.41063390848956155,1.2922863856087483,0.7341260302681029,0.08915569146319965,0.03209880842379234,0.052211796612829445,0.3228839040758048,0.4280549319595983,0.34571806956891227,2.1007467357021597e-05,4.279841123172312e-05,3.102305205753384e-05,0.5779153054997269,1.919429674306819,0.99340017342235,0.5779153054997269,1.919429674306819,0.99340017342235,0.5216776625824694,0.5533333333333333,0.5460487225193108,0.3947433215364914,1.3294594919260634,0.705230100098087,0.08570292834550679,0.032826781374504815,0.05015629193319558,0.31239738415239465,0.47485828055664786,0.3305573433030578,2.019390394568963e-05,4.376904183267309e-05,2.980171832037765e-05,0.5551760077923106,1.9844514836254104,0.9531970884957515,0.5551760077923106,1.9844514836254104,0.9531970884957515,0.5204995287464655,0.5506666666666666,0.5442661913250149,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16053380072116852,0.133821040391922,0.1081700250506401,0,0,0,64,True,Softmax,1,False,49,40,0.3408576453905569,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/114,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.20606118440628052,0.19919855892658234,0.19112221896648407,0,0,0,1.2491304222013864,1.6527440853036053,0.6835856005255988,0.3648007777764999,0.052085674876027374,0.058728931914752314,0.3086308467947424,0.5288754956157906,0.16190885992241094,8.595682793979737e-05,6.944756650136982e-05,3.4895384381908685e-05,1.9249246155042699,2.5378980243943747,0.9387623013191035,1.9249246155042699,2.5378980243943747,0.9387623013191035,0.5384071630537229,0.5546666666666666,0.5478312537136066,1.2120774864168056,1.6501346113048485,0.6386645180106427,0.3539339789106203,0.05181029123629462,0.05486340043185392,0.2973348899790787,0.5273817399422752,0.1476724060010692,8.33963192532093e-05,6.908038831505948e-05,3.259857423164225e-05,1.8642655597382352,2.5370915008692907,0.87521616396965,1.8642655597382352,2.5370915008692907,0.87521616396965,0.5341658812441094,0.552,0.5442661913250149,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.20606118440628052,0.19919855892658234,0.19112221896648407,0,0,0,64,True,Softmax,1,False,44,50,0.3200872386006235,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/115,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1822080910205841,0.16006870567798615,0.15893948078155518,0,0,0,1.277507457631217,1.4448764353704056,0.7954199386947367,0.3780930303071035,0.041738900020160584,0.06765858118851545,0.36783074389362697,0.5397788969189415,0.22756388497976857,8.908883843239952e-05,5.565186669354744e-05,4.020117717677685e-05,2.0172875377350157,2.1814271942586583,1.0833008155404729,2.0172875377350157,2.1814271942586583,1.0833008155404729,0.5374646559849199,0.5546666666666666,0.5537730243612596,1.2365797499494868,1.4229299461994631,0.7554997295211253,0.36596726429552573,0.04097872694297694,0.06423581091477018,0.3519440890264397,0.5121450974519475,0.20596185199441644,8.623168338725867e-05,5.463830259063591e-05,3.816744558215698e-05,1.9488058160691986,2.147621577471343,1.0270599209007614,1.9488058160691986,2.147621577471343,1.0270599209007614,0.5336946277097078,0.5493333333333333,0.5502079619726679,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1822080910205841,0.16006870567798615,0.15893948078155518,0,0,0,64,True,Softmax,1,False,43,51,0.32846306226734573,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/116,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1937597692012787,0.17617642879486084,0.1643894761800766,0,0,0,1.158488122510758,1.3924647056967034,0.9827368865482226,0.3491997207570784,0.04754583687065561,0.08190092215829686,0.3387483839674076,0.37035270703154805,0.32257956938463855,8.228080130939642e-05,6.339444916087415e-05,4.8663649529588146e-05,1.7865930706132958,2.099936787641929,1.3921045673366748,1.7865930706132958,2.099936787641929,1.3921045673366748,0.529688972667295,0.5413333333333333,0.5442661913250149,1.1188374136965196,1.3630119066479713,0.9371127605929619,0.33722648710247105,0.04642677407916208,0.07801136880436406,0.3243752592225883,0.35469833709691684,0.29966589671029054,7.945958697042203e-05,6.190236543888276e-05,4.6352566134500336e-05,1.7222268956801432,2.053778813988586,1.3248959051363154,1.7222268956801432,2.053778813988586,1.3248959051363154,0.525918944392083,0.54,0.5401069518716578,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1937597692012787,0.17617642879486084,0.1643894761800766,0,0,0,64,True,Softmax,1,False,47,47,0.36100388352821206,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/117,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1944417953491211,0.19473323225975037,0.19637592136859894,0,0,0,1.1467227965749582,0.9788093948479567,0.8178159313372547,0.35090880657416845,0.03263560987873799,0.07403867375247777,0.33080768798277305,0.21097684742896847,0.12190639692551229,8.268350767534601e-05,4.3514146504983984e-05,4.39920818493629e-05,1.7942105339198942,1.4576718752412434,1.1412186397659496,1.7942105339198942,1.4576718752412434,1.1412186397659496,0.5247408105560791,0.536,0.5442661913250149,1.1010116886778167,0.945842692539604,0.774467608579946,0.33690862589877013,0.03145198937797726,0.07002253166272879,0.31520565378687226,0.18597573497030612,0.09739794889467301,7.938469036257543e-05,4.1935985837303004e-05,4.160578233079547e-05,1.7189979009180874,1.4074451181786545,1.0791454967142347,1.7189979009180874,1.4074451181786545,1.0791454967142347,0.5195570216776626,0.5293333333333333,0.5383244206773619,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1944417953491211,0.19473323225975037,0.19637592136859894,0,0,0,64,True,Softmax,1,False,53,50,0.3368261367195892,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/118,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.2037833333015442,0.20429253578186035,0.1951354742050171,0,0,0,1.3340123926020295,1.578769861779313,0.7533558179762744,0.4053403321815422,0.050122799298747786,0.070266259292082,0.33056711735434346,0.5378850002847867,0.13585470731833071,9.550903208801654e-05,6.683039906499704e-05,4.175059969820676e-05,2.116706452367216,2.4330519603697285,1.0314491731248026,2.116706452367216,2.4330519603697285,1.0314491731248026,0.5362865221489161,0.5493333333333333,0.5389185977421271,1.288749754522919,1.5451519726880911,0.7037035348615018,0.39155082646813066,0.04896308353968259,0.06560569961224046,0.31551141783784536,0.5110757250541552,0.11462894575534406,9.225985543546905e-05,6.528411138624346e-05,3.898140202747502e-05,2.0405455326215156,2.3781965647390324,0.9613430882187761,2.0405455326215156,2.3781965647390324,0.9613430882187761,0.5320452403393026,0.54,0.5341651812240048,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.2037833333015442,0.20429253578186035,0.1951354742050171,0,0,0,64,True,Softmax,1,False,40,49,0.34563007511825256,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/119,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12878602743148804,0.07809408754110336,0.06543485075235367,0,0,0,0.8730901502599945,1.287273169948264,0.6734786080813996,0.2205752822533748,0.03136132285044398,0.049027580121862605,0.32808225896302623,0.692600539547943,0.4399873413499092,5.197344068175655e-05,4.1815097133925305e-05,2.9131063649353897e-05,1.3109100107519294,1.9502978642600797,0.9095482761836169,1.3109100107519294,1.9502978642600797,0.9095482761836169,0.5358152686145146,0.5426666666666666,0.5436720142602496,0.8591022956285084,1.3303244281300775,0.6580294352560783,0.2170370256508954,0.032224850122064747,0.047899913833912455,0.31962066766721964,0.7210336797778235,0.42926958254023895,5.1139732716987615e-05,4.296646682941966e-05,2.8461030204344892e-05,1.2891080713164655,2.026723639153438,0.8880661935584754,1.2891080713164655,2.026723639153438,0.8880661935584754,0.5351083883129123,0.5413333333333333,0.5430778371954843,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12878602743148804,0.07809408754110336,0.06543485075235367,0,0,0,64,True,Softmax,1,False,57,42,0.35145612793963465,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/12,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.10288746654987335,0.08650200814008713,0.056776490062475204,0,0,0,0.7226752409421036,1.33692098539411,0.5902222952507727,0.150148372307158,0.02997027399941887,0.039936711989525336,0.357729460940852,0.6473822011326409,0.38591145454834636,3.537897556719085e-05,3.996036533255849e-05,2.3729478306313335e-05,1.0384895353128598,1.9866205427296408,0.7924725540698802,1.0384895353128598,1.9866205427296408,0.7924725540698802,0.53440150801131,0.5506666666666666,0.5430778371954843,0.7087994506505322,1.3940068218083752,0.580952721829399,0.14726061899866863,0.031062790340654914,0.03930938813289865,0.34901750080476385,0.6738959820502324,0.3807174966923565,3.469854359063822e-05,4.1417053787539886e-05,2.335673685852564e-05,1.017937737812736,2.0839412118613754,0.7797197698902868,1.017937737812736,2.0839412118613754,0.7797197698902868,0.5336946277097078,0.5506666666666666,0.5430778371954843,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.10288746654987335,0.08650200814008713,0.056776490062475204,0,0,0,128,True,Softmax,1,False,43,78,0.4997810940536937,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/120,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.2066010981798172,0.19425679743289948,0.1965709626674652,0,0,0,1.9724835981416347,1.5476800419352448,0.6142687684889359,0.5922266492048025,0.04686520763987424,0.05411459653637926,0.5094043819524025,0.5671441197874898,0.14073533598054103,0.00013954445080226262,6.248694351983233e-05,3.21536521309443e-05,3.365130755883547,2.3262776226167974,0.861064639799957,3.365130755883547,2.3262776226167974,0.861064639799957,0.5513666352497644,0.56,0.5294117647058824,1.9175480613614666,1.5104709014754194,0.5503548846917212,0.5756474604636488,0.04557082746521467,0.04849220837889136,0.48975189258748497,0.5525113410661447,0.10510241958794486,0.0001356379501563734,6.0761103286952873e-05,2.8812958038556952e-05,3.2617547521019734,2.2685334847675906,0.7692707943987936,3.2617547521019734,2.2685334847675906,0.7692707943987936,0.5452403393025448,0.5533333333333333,0.5282234105763518,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.2066010981798172,0.19425679743289948,0.1965709626674652,0,0,0,64,True,Softmax,1,False,46,52,0.30442354021553375,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/121,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.200053870677948,0.17985175549983978,0.18886782228946686,0,0,0,1.5052125856516354,1.6658957463616955,0.7484644892360417,0.4475495313016364,0.05468141107982567,0.06765391096849736,0.40371176785571594,0.34256898472920294,0.14943592337605885,0.00010545464922281724,7.290854810643425e-05,4.019840223915471e-05,2.4276958179178694,2.5952186824380346,1.0297456913625964,2.4276958179178694,2.5952186824380346,1.0297456913625964,0.5433553251649388,0.5573333333333333,0.5502079619726679,1.4523946196326738,1.6308716036780042,0.700403964211756,0.431811111529982,0.05338536001209872,0.06327819094464393,0.3859787963571724,0.32053394192482665,0.12772760903438057,0.00010174625625117391,7.11804800161316e-05,3.759844975914671e-05,2.3364700207368605,2.5381236399105895,0.9616368318470748,2.3364700207368605,2.5381236399105895,0.9616368318470748,0.5360508953817154,0.552,0.5424836601307189,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.200053870677948,0.17985175549983978,0.18886782228946686,0,0,0,64,True,Softmax,1,False,38,53,0.3204409048024405,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/122,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.1910220980644226,0.185059055685997,0.18751277029514313,0,0,0,1.5385790379265214,1.7036936285536866,0.7737446098531093,0.4609224605724414,0.047934119471653935,0.06474275803277824,0.39616442351057346,0.38957357361248285,0.16176948784776046,0.00010860566931490138,6.391215929553859e-05,3.846866193272623e-05,2.5016102231940875,2.592344236963922,1.0489172982691017,2.5016102231940875,2.592344236963922,1.0489172982691017,0.5445334590009425,0.584,0.5508021390374331,1.486161467649906,1.6809793915559503,0.7131551931374515,0.4451450682573065,0.04703842398092563,0.05966969848251274,0.391398151507576,0.3740810647596307,0.13887850176933111,0.00010488809336882811,6.271789864123416e-05,3.5454366299769884e-05,2.409982503531045,2.560966140436527,0.9643383568664049,2.409982503531045,2.560966140436527,0.9643383568664049,0.5393496701225259,0.5773333333333334,0.5442661913250149,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.1910220980644226,0.185059055685997,0.18751277029514313,0,0,0,64,True,Softmax,1,False,44,47,0.3080924712134414,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
