Dates,AUD,BRL,CAD,CHF,COP,CZK,EUR,GBP,HKD,HUF,IDR,INR,JPY,KRW,MXN,MYR,NOK,NZD,PEN,PHP,PLN,RUB,SEK,SGD,THB,TRY,TWD,ZAR,,,,,,,,,
15/12/2006,146.7483,156.9248,133.6377,94.8298,117.4256,144.0244,106.3348,129.6428,97.4607,185.5119,192.6116,134.9024,72.9621,145.2684,178.2104,104.0668,134.4395,158.3751,139.2913,134.6061,199.7961,126.4229,113.4263,93.1493,109.3212,431.3332,94.2128,140.2491,,,,,,,,,
18/12/2006,146.4911,156.7438,133.7132,94.7326,117.707,143.9267,106.4746,129.3306,97.4194,185.993,192.5765,134.7619,72.9673,144.6133,177.7225,103.9578,134.4162,158.4581,139.159,134.7383,199.2369,126.4073,113.6235,92.7753,107.0171,429.3065,94.1593,139.75,,,,,,,,,
19/12/2006,147.2858,155.882,134.2298,95.3682,117.7503,145.2288,107.2728,130.7848,97.4106,186.7577,191.4674,134.7246,72.9724,143.8943,177.3961,103.1355,135.5061,159.873,139.2656,133.6599,199.571,126.8238,114.9127,93.1293,107.5346,428.2224,93.7293,139.9966,,,,,,,,,
20/12/2006,147.5735,156.2091,134.6567,95.0586,118.779,145.9805,107.0711,130.4526,97.383,187.4795,192.2117,134.8503,72.7434,144.8417,177.4913,104.1996,135.279,159.5428,139.363,134.5738,200.8844,126.7599,114.9905,93.3097,105.5501,430.1667,94.0871,141.7081,,,,,,,,,
21/12/2006,147.3162,156.2541,133.9515,95.1638,119.0033,145.3211,107.0888,130.253,97.3717,187.6947,192.5792,135.1972,72.8099,144.606,177.0071,104.4965,135.3365,160.0164,139.4343,134.7677,200.0003,126.7749,115.4305,93.2297,105.4058,430.2807,94.2562,140.2386,,,,,,,,,
22/12/2006,147.1718,156.969,133.5645,94.8555,119.0015,144.2473,106.6921,130.0204,97.3491,185.1297,192.8412,135.3593,72.4779,144.434,176.8152,104.4455,134.2117,160.8806,139.4534,134.8199,199.3436,126.7819,114.5333,93.1803,106.3466,430.8514,94.2258,139.3146,,,,,,,,,
25/12/2006,147.1962,157.0069,133.4782,94.8824,119.0156,144.1585,106.6367,130.0866,97.3165,184.9291,192.8279,135.3816,72.5316,144.3937,176.8268,104.424,134.0814,160.8259,139.4506,134.8331,199.3342,126.4977,114.4719,93.1127,105.7333,431.3941,94.0595,141.0073,,,,,,,,,
26/12/2006,146.7697,157.3966,133.1968,94.5989,119.2572,143.6602,106.4269,129.7343,97.3252,184.4254,193.1975,135.7379,72.2807,144.199,176.4777,104.3641,133.8143,160.7482,139.4478,134.8041,199.3247,126.3845,113.9173,93.1238,106.7897,431.9368,93.937,139.2855,,,,,,,,,
27/12/2006,147.358,157.4188,133.0998,94.3172,119.2856,144.5514,106.5585,129.9002,97.356,186.3102,193.6971,136.1723,72.4316,144.1043,176.2609,104.5435,133.145,161.3599,139.4666,135.048,197.7965,126.4057,113.751,93.3774,107.1077,431.803,93.7947,138.8743,,,,,,,,,
28/12/2006,148.6042,157.9668,133.278,94.6992,118.4738,145.4669,106.8446,130.3584,97.387,187.4966,194.0702,136.286,72.3818,144.2208,176.7086,104.4777,133.3324,162.2017,139.4854,135.3193,198.3363,126.5087,114.0475,93.5531,108.2284,436.143,93.8938,140.3687,,,,,,,,,
29/12/2006,148.1403,157.9985,132.6779,94.8117,118.5924,145.8716,107.2199,130.0659,97.3278,188.6284,194.7676,136.3393,72.2894,144.2158,177.9159,104.693,134.2803,161.7105,139.5215,135.513,199.3311,126.7125,114.576,93.3392,108.5981,435.6762,94.0682,140.4432,,,,,,,,,
01/01/2007,148.3152,158.0377,132.6609,94.9009,118.6053,146.0019,107.2457,130.0923,97.3236,188.5884,194.797,136.3657,72.2882,144.2108,177.8615,104.6862,134.4343,161.9087,139.5183,135.5134,199.3215,126.7095,114.5499,93.5634,108.5983,435.9075,94.0591,140.1934,,,,,,,,,
02/01/2007,149.5802,158.4693,132.7009,95.2878,119.1544,147.0515,107.8241,131.0485,97.2822,189.5829,195.0434,136.4947,72.3904,144.8371,178.4176,104.5904,135.1862,162.4517,139.6725,135.4976,200.7783,126.7841,115.3897,93.752,108.709,436.1471,94.592,142.4232,,,,,,,,,
03/01/2007,148.6465,157.8932,131.8017,94.3045,120.0687,145.5293,106.9724,129.5739,97.171,187.5336,195.3339,136.127,72.0497,144.7545,177.7179,104.5836,133.6543,162.3742,139.6826,135.9015,199.3921,126.7834,114.3707,93.4883,108.2201,439.8049,94.5702,140.5375,,,,,,,,,
04/01/2007,147.3931,157.5864,131.3372,93.7803,119.8897,143.6747,106.2753,129.0027,97.1674,185.3083,194.9289,136.3757,72.2423,143.9651,176.3922,104.8293,132.2465,160.5494,139.6664,135.5571,195.4493,126.7773,112.9971,93.3536,107.3121,434.6832,94.1909,138.5747,,,,,,,,,
05/01/2007,146.3278,157.0236,131.8132,93.5034,118.9237,142.8916,105.6109,128.0995,97.1351,183.6315,194.8277,136.3728,72.4848,143.5062,175.9021,105.1061,131.6667,157.713,139.6415,135.9928,195.4073,126.4254,112.597,93.3648,107.4801,429.7573,93.9527,135.3996,,,,,,,,,
08/01/2007,146.5592,157.1431,131.5946,93.4918,118.9369,143.2136,105.775,128.6706,97.0788,184.9246,194.8591,136.3882,72.3739,142.8898,175.697,104.9797,131.9245,158.463,139.6821,135.985,195.3981,126.431,112.1274,93.2667,107.7028,429.4031,93.7615,136.0757,,,,,,,,,
09/01/2007,146.7153,157.3425,131.3655,93.1187,118.8328,142.7166,105.5816,128.7967,97.0459,183.4701,194.0035,136.1351,72.003,142.8246,174.8942,105.1973,131.6017,159.144,139.6132,136.4513,194.0387,125.9661,111.7267,93.3628,107.0885,428.8391,93.694,134.7563,,,,,,,,,
10/01/2007,146.082,157.4176,131.6734,92.7186,118.3142,141.9499,105.0634,128.292,97.0221,181.966,193.2408,135.5914,71.8394,142.9424,175.0707,105.0168,129.8078,157.9624,139.6101,135.7738,192.8009,125.6221,110.9776,93.3922,107.0022,426.1782,93.4952,135.23,,,,,,,,,
11/01/2007,146.7835,157.7505,131.2655,92.4696,119.5011,141.2511,104.6915,129.1628,97.0219,182.4646,192.4624,135.5446,71.3076,142.7559,174.6018,104.8846,128.962,158.7814,139.7163,135.4733,192.5993,125.3895,110.5088,92.8411,107.1782,431.4014,93.4396,135.4296,,,,,,,,,
12/01/2007,147.2972,158.0174,132.1015,92.6363,119.8798,141.1218,104.9288,130.0936,97.0044,183.9111,191.6904,136.0373,71.4012,142.585,175.4349,104.9823,129.7948,158.8185,139.7132,135.4717,193.0337,125.4137,111.4932,92.9424,107.2381,433.2009,93.4667,136.4898,,,,,,,,,
15/01/2007,147.3408,158.0101,132.3447,92.521,119.9077,141.5452,105.0442,130.4531,97.013,184.6002,192.5592,136.5085,71.323,142.8016,175.5278,105.278,130.0799,160.2358,139.7557,135.8824,193.2114,125.5253,111.6894,93.0318,107.1785,435.3536,93.4566,136.6062,,,,,,,,,
16/01/2007,147.1589,158.1877,131.4613,92.5466,119.6663,140.9709,104.8754,130.2416,96.9693,183.283,193.2866,136.5373,71.174,143.2483,175.3844,105.3372,129.8665,159.1456,139.7963,136.2354,192.8223,125.5201,111.8606,93.1578,107.37,433.7541,93.3982,136.2222,,,,,,,,,
17/01/2007,147.7854,158.662,131.8147,92.5945,119.5368,141.1478,105.0313,130.8006,96.9295,183.9957,192.5715,136.8306,71.155,143.0459,175.7122,105.3725,129.974,159.3204,139.837,135.8915,192.4347,125.5624,111.6875,93.2537,107.7489,434.9221,93.3369,137.5328,,,,,,,,,
18/01/2007,148.3929,158.6241,131.6409,92.6203,119.4827,141.7449,105.2361,131.1005,96.8455,185.2278,192.9799,136.4174,70.819,143.0804,176.1568,105.3626,129.4276,159.9554,139.8777,136.0396,193.9744,125.7563,111.3137,93.3013,109.84,437.186,93.3183,137.6738,,,,,,,,,
19/01/2007,148.474,159.0182,131.8487,92.4681,119.204,141.6043,105.181,131.0686,96.8771,184.9512,193.4976,136.6137,70.7941,143.138,176.4987,105.3497,129.7616,160.0383,139.8088,135.7431,194.4414,125.6575,111.5252,93.2275,109.3566,439.2439,93.2486,137.6507,,,,,,,,,
22/01/2007,148.0477,158.6374,130.739,92.4271,118.5429,141.004,105.1178,131.2294,96.9495,184.2975,193.2694,136.8842,70.5366,142.5557,176.0132,105.3309,129.3548,160.9035,139.7267,135.3602,194.6613,125.6227,111.2172,93.184,109.7436,441.979,92.9186,138.035,,,,,,,,,
23/01/2007,149.0689,158.9468,130.9329,92.9067,118.3049,140.7851,105.7202,131.5694,96.972,184.3261,193.2541,136.7324,70.5351,142.5142,175.7988,105.333,130.8489,161.4466,139.6797,135.6421,194.2597,125.9247,112.3906,93.3953,109.373,440.518,92.8352,138.8039,,,,,,,,,
24/01/2007,146.8931,159.3163,131.1051,92.5007,118.0278,140.3494,105.2592,130.7934,96.9136,184.006,193.473,136.6204,70.7839,143.1547,175.9847,105.3773,131.7594,161.3225,139.5584,135.8578,193.0056,125.7668,111.7996,93.2969,109.3423,440.8756,93.2244,138.1835,,,,,,,,,
25/01/2007,145.3757,158.9636,130.6344,92.4228,118.257,139.114,104.9364,130.4293,96.8717,180.9271,192.9886,136.772,70.7301,143.162,174.3815,105.3405,131.8401,160.3238,139.3809,135.5747,191.7934,125.6087,111.6159,93.2171,112.8694,437.8273,93.0925,135.6483,,,,,,,,,
26/01/2007,145.4375,158.6184,130.9945,92.0502,117.794,139.3407,104.8084,130.1117,96.831,181.2653,192.6542,136.5037,70.5539,142.4657,174.0327,105.3486,131.9582,160.3376,139.3777,135.1685,190.4074,125.4556,111.2442,93.1432,113.4854,436.1566,92.828,135.9244,,,,,,,,,
29/01/2007,145.2359,158.9196,130.6125,92.0609,117.5833,139.3252,105.1347,130.2323,96.7991,181.4765,192.5124,136.8724,70.4248,142.4771,173.5725,105.3056,132.6568,160.3053,139.135,135.039,189.9605,125.628,112.1963,93.1117,111.7557,437.1291,92.711,134.8037,,,,,,,,,
30/01/2007,145.2414,159.2065,131.0613,92.1969,118.072,139.2184,105.2338,130.3464,96.8293,181.186,193.0898,137.015,70.4754,142.1787,174.5527,105.2656,133.0829,158.4311,139.4366,135.5106,190.5716,125.6711,112.3116,93.2257,111.6748,436.6916,92.7039,135.0796,,,,,,,,,
31/01/2007,146.093,159.8557,131.3009,92.7193,118.1659,140.6937,105.7307,130.5268,96.8397,183.955,193.2223,137.0596,71.0053,142.3639,174.6455,105.361,133.9718,159.1355,139.368,135.6767,192.1333,125.9679,112.7119,93.2671,107.4958,440.2782,92.7699,136.8319,,,,,,,,,
01/02/2007,145.5527,161.6029,131.1171,92.7528,118.5002,140.3915,105.6432,130.6142,96.8686,183.8997,193.5049,137.3085,70.9215,142.9832,175.5013,105.321,133.9328,157.0995,139.452,136.164,192.9967,125.8996,112.5737,93.3692,107.361,445.4406,92.9829,137.8523,,,,,,,,,
02/02/2007,145.7462,161.3365,130.4804,92.4071,118.7625,139.3774,105.1418,130.5689,96.8269,182.8269,193.8096,137.2987,70.721,142.9641,175.6444,105.3381,133.4365,156.8828,139.4487,136.2043,192.16,125.7677,111.8926,93.3133,107.4359,444.4635,92.8204,137.4271,,,,,,,,,
05/02/2007,145.8267,162.2179,130.6516,92.3515,119.3721,139.6565,104.8759,130.1915,96.8052,183.7983,193.8156,137.3516,71.178,143.1819,176.3078,105.3493,133.0772,157.5645,139.4888,136.3088,193.0818,125.6082,110.9045,93.3852,107.3311,444.5617,92.8132,136.7694,,,,,,,,,
06/02/2007,146.2272,162.8234,130.7236,92.9883,119.2777,139.8039,105.324,130.9036,96.8032,184.5526,194.2919,137.4177,71.307,143.6078,176.3312,105.4146,133.8889,156.7952,139.5948,136.7913,193.0405,125.8167,111.4437,93.4755,107.5262,446.2163,92.6849,137.8832,,,,,,,,,
07/02/2007,146.477,162.3418,130.4312,92.8572,119.0931,140.1288,105.5367,130.8784,96.7505,185.0748,194.5732,137.3273,70.9511,143.4962,175.8087,105.5043,134.0691,158.2836,139.6353,137.1305,194.3688,125.9202,111.7995,93.4804,107.5713,445.937,92.5542,137.857,,,,,,,,,
08/02/2007,146.9715,162.3425,130.6133,92.5329,119.0527,139.8573,105.7739,130.0956,96.7181,185.4376,194.5317,137.3722,70.7328,143.2774,175.9073,105.4974,134.5287,157.7217,139.6979,137.0335,193.7731,126.6674,112.3848,93.4489,107.5504,445.5628,92.5078,138.3799,,,,,,,,,
09/02/2007,146.0362,161.2107,131.7554,92.3882,119.6171,139.5707,105.4918,129.4457,96.7424,184.7824,194.4064,137.3709,70.3244,143.3427,175.1973,105.4693,133.7577,157.4364,139.5896,137.2627,192.833,126.4523,111.8765,93.399,107.5866,447.0638,92.6073,137.5061,,,,,,,,,
12/02/2007,145.1383,160.8214,131.4136,91.9274,119.6079,138.9283,105.145,129.3204,96.7306,183.2793,194.5604,137.3279,70.1787,142.8876,174.7811,105.4743,133.6739,157.3352,139.5819,137.1537,190.774,126.3135,111.063,92.919,107.5626,443.8119,92.443,135.4828,,,,,,,,,
